Unnamed: 0,participant,difficulty,left_pupil_movement_x,left_pupil_movement_y,right_pupil_movement_x,right_pupil_movement_y,average_pupil_movement_x,average_pupil_movement_y,average_pupil_movement_distance,movement_angle,strong_movement,direction_change,time_difference,time_stamp,difficulty_easy,difficulty_hard,difficulty_medium
28,participant_5,medium,0.0007370343377803,-0.0518242698924837,-0.0008411486441737,-0.042154069630678,-5.2057153196667584e-05,-0.0469891697615809,0.0469891985974422,90.06347534903307,True,True,55,1627049154751,0,0,1
29,participant_5,medium,-0.0014024977467906,0.0403818315165679,-0.0008631963973579,0.0102840577234134,-0.0011328470720743,0.0253329446199906,0.0253582614863129,267.4395340471096,True,True,67,1627049154818,0,0,1
30,participant_5,medium,-0.0207237208595657,0.0389918817116353,-0.00961421718389,0.0529600629603121,-0.0151689690217279,0.0459759723359737,0.0484137134851311,251.74059606852023,True,True,92,1627049154910,0,0,1
31,participant_5,medium,-0.0013175417117973,0.0433515632709667,-0.0120965802764128,0.0528604963510575,-0.006707060994105,0.0481060298110121,0.0485713369319461,262.06284669931307,True,True,72,1627049154982,0,0,1
32,participant_5,medium,-0.0102370746527527,0.0229892946917109,0.001556827727869,0.0059635138712516,-0.0043401234624418,0.0144764042814813,0.0151130060739129,253.310915412808,False,True,46,1627049155028,0,0,1
33,participant_5,medium,0.0,0.0,-0.001483139689001,-0.0109803972467378,-0.0007415698445005,-0.0054901986233689,0.00554005476131,97.69247598618595,False,True,95,1627049155123,0,0,1
34,participant_5,medium,-0.0094402565124225,-0.0110758200156282,0.0,0.0,-0.0047201282562112,-0.0055379100078141,0.0072765416242698,130.44195916607657,False,True,43,1627049155166,0,0,1
35,participant_5,medium,0.0031065901324702,-0.0031076562205894,-0.0014226981578402,-0.0044251851337002,0.000841945987315,-0.0037664206771448,0.0038593778984157,77.39925790461936,False,False,76,1627049155242,0,0,1
36,participant_5,medium,0.0015713106528432,0.0006498709746797,0.0011458297918128,-0.0047478765019844,0.001358570222328,-0.0020490027636523,0.0024584802977554,56.45404092094,False,False,74,1627049155316,0,0,1
37,participant_5,medium,-0.0038422769693915,0.0081704729027841,0.0006750281203361,0.014441229702451,-0.0015836244245276,0.0113058513026175,0.0114162226675402,262.02638728581536,False,True,69,1627049155385,0,0,1
38,participant_5,medium,0.0031130571675752,0.0031267230815866,-0.0013095792420021,-0.0031839709989963,0.0009017389627865,-2.862395870483056e-05,0.0009021931544959,1.8181331659917597,False,False,80,1627049155465,0,0,1
39,participant_5,medium,-0.0017398894811598,-0.0127391751946919,-0.0041875651924895,-0.0065135005301637,-0.0029637273368247,-0.0096263378624278,0.0100722420725801,107.11239162368013,False,True,88,1627049155553,0,0,1
40,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,27,1627049155580,0,0,1
41,participant_5,medium,0.0031572417524957,0.0028786774585393,-0.0008810329795814,0.0051969199912924,0.0011381043864571,0.0040377987249159,0.0041951281431447,285.7411583364679,False,False,77,1627049155657,0,0,1
42,participant_5,medium,-0.0146464280580656,0.0484954531749797,-0.0074571330046499,0.0462694474112136,-0.0110517805313577,0.0473824502930966,0.0486542747216632,256.870707735479,True,True,108,1627049155765,0,0,1
43,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,30,1627049155795,0,0,1
44,participant_5,medium,0.0042518421977466,-0.0279812780159744,-0.0012787313982102,-0.0376238564718549,0.0014865553997681,-0.0328025672439146,0.0328362340220087,87.4052301024033,True,False,98,1627049155893,0,0,1
45,participant_5,medium,0.0049817336455062,0.0252187169929055,0.0,0.0,0.0024908668227531,0.0126093584964527,0.0128530284065958,281.1744038881999,False,False,63,1627049155956,0,0,1
46,participant_5,medium,0.0030403302579055,-0.0480973047338678,0.0044104860802801,-0.018463178844378,0.0037254081690928,-0.0332802417891229,0.0334881047473401,83.61286942477884,True,False,68,1627049156024,0,0,1
47,participant_5,medium,-0.0088449509470851,0.0452109690720104,-0.002057272506366,0.0376664870809851,-0.0054511117267256,0.0414387280764978,0.041795727098056,262.50598058561854,True,True,82,1627049156106,0,0,1
48,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,55,1627049156161,0,0,1
49,participant_5,medium,0.0116055957875439,-0.038669866194563,0.0077148991195526,-0.0340802444770453,0.0096602474535482,-0.0363750553358041,0.0376359539741801,75.12707915614794,True,False,74,1627049156235,0,0,1
50,participant_5,medium,0.0049574204989468,-0.0204023028488166,0.0016721537117352,-0.0042275549768901,0.003314787105341,-0.0123149289128534,0.012753246162541,74.93485517398737,False,False,66,1627049156301,0,0,1
51,participant_5,medium,-0.0024674766979216,-0.0037769537123779,-0.0040445427206191,-0.0035478078081069,-0.0032560097092704,-0.0036623807602424,0.0049004726363747,131.63843423105428,False,True,77,1627049156378,0,0,1
52,participant_5,medium,-0.0047447047661492,0.0307110986807351,-0.0006957557260282,0.0246697454428892,-0.0027202302460887,0.0276904220618121,0.0278237151824307,264.38942374062714,True,True,44,1627049156422,0,0,1
53,participant_5,medium,0.0002940242736309,-0.0187769931133855,0.0011626028109964,-0.0139112182775256,0.0007283135423136,-0.0163441056954556,0.016360324923428,87.44851721439534,False,False,79,1627049156501,0,0,1
54,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,68,1627049156569,0,0,1
55,participant_5,medium,-0.0067849594924783,0.0145108587814076,-0.0048695247911252,0.009290708343189,-0.0058272421418017,0.0119007835622983,0.0132508641369482,243.9112279738582,False,True,93,1627049156662,0,0,1
56,participant_5,medium,0.008477936554968,-0.0163354635348181,0.0043895572374319,-0.0154870837753038,0.0064337468961999,-0.0159112736550609,0.017162800716975,67.98398174694248,False,False,56,1627049156718,0,0,1
57,participant_5,medium,-0.0098843520834196,0.0123619167699997,-0.0083360774696407,0.0076114910591047,-0.0091102147765301,0.0099867039145522,0.0135177760135105,227.62785379705875,False,True,67,1627049156785,0,0,1
58,participant_5,medium,-0.008576349422584,0.0369127938769343,-0.006531500127827,0.0282081717845981,-0.0075539247752055,0.0325604828307662,0.0334252422830723,256.93862798840485,True,True,58,1627049156843,0,0,1
59,participant_5,medium,0.0104455818857974,-0.0605737071858658,0.0118604278719059,-0.0248561251398648,0.0111530048788516,-0.0427149161628653,0.0441469543754527,75.36658887450032,True,False,82,1627049156925,0,0,1
60,participant_5,medium,0.036765560068376,-0.1455199410342033,0.0192030701922586,-0.1462905926392369,0.0279843151303173,-0.1459052668367201,0.1485646956177927,79.14264614082525,True,False,67,1627049156992,0,0,1
61,participant_5,medium,0.0029829757514389,-0.0073716483535659,0.0008523482028622,-0.0059803213689926,0.0019176619771506,-0.0066759848612793,0.0069459485548512,73.97340428445759,False,False,66,1627049157058,0,0,1
62,participant_5,medium,-0.0166249889940911,0.0233493602948543,-0.013355115354254,0.0169724750595949,-0.0149900521741725,0.0201609176772246,0.0251229828199647,233.36844723197143,True,True,71,1627049157129,0,0,1
63,participant_5,medium,-0.0204650438764786,0.0980298692909885,-0.0029900036936106,0.0897012382044393,-0.0117275237850446,0.0938655537477139,0.0945953328367407,262.8783916738637,True,True,88,1627049157217,0,0,1
64,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,29,1627049157246,0,0,1
65,participant_5,medium,-0.0100009611276182,0.0480408828966205,-0.02599066654853,0.031859461972488,-0.0179958138380741,0.0399501724345543,0.0438162708733324,245.75050864884105,True,True,118,1627049157364,0,0,1
66,participant_5,medium,0.0069663242800944,-0.0487425692155615,0.0172558658712801,-0.0284584787834998,0.0121110950756873,-0.0386005239995306,0.0404558905101677,72.58050659962244,True,False,71,1627049157435,0,0,1
67,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,38,1627049157473,0,0,1
68,participant_5,medium,0.005003046243043,0.0220078412518822,-0.004463526822078,0.0001762302806914,0.0002697597104825,0.0110920357662868,0.0110953155764938,271.3931659648092,False,False,78,1627049157551,0,0,1
69,participant_5,medium,-0.0128574909686205,-0.0285924728396447,0.0096621503407053,0.0071968493389617,-0.0015976703139576,-0.0106978117503415,0.0108164562902018,98.4940886012244,False,True,83,1627049157634,0,0,1
70,participant_5,medium,0.0101823211744276,0.0258871698222552,-0.0070254256917381,0.0095169029083757,0.0015784477413447,0.0177020363653154,0.0177722702193925,275.09545011043224,False,False,63,1627049157697,0,0,1
71,participant_5,medium,0.004561620735803,-0.0290948319675354,0.0031717420938629,-0.0256127795924098,0.003866681414833,-0.0273538057799726,0.0276257473349098,81.95408753407635,True,False,66,1627049157763,0,0,1
72,participant_5,medium,0.0034328339473269,-0.0005117665966604,-0.0008669079586973,-0.0063483680346295,0.0012829629943147,-0.003430067315645,0.0036621518038766,69.49247668986037,False,False,76,1627049157839,0,0,1
73,participant_5,medium,-0.0087941660611909,0.0214328061537051,-0.0067454347452918,0.0184363149671646,-0.0077698004032414,0.0199345605604348,0.0213952448699204,248.70588825355563,True,True,70,1627049157909,0,0,1
74,participant_5,medium,0.0090273482785534,-0.0167117409526248,0.0139403209282892,-0.0141478991747281,0.0114838346034213,-0.0154298200636765,0.0192342872079048,53.34107694246503,False,False,75,1627049157984,0,0,1
75,participant_5,medium,-0.0026817547421879,0.0072434356158424,-0.0086996275615394,0.0094666013302417,-0.0056906911518637,0.008355018473042,0.0101089217758757,235.74081013715357,False,True,49,1627049158033,0,0,1
76,participant_5,medium,0.011359895030894,-0.0223774210384858,0.0064200899437529,-0.0232305529053043,0.0088899924873235,-0.022803986971895,0.0244755753403067,68.70198584842272,True,False,100,1627049158133,0,0,1
77,participant_5,medium,0.0102298895488542,-0.0227541017609835,0.0205918280446283,-0.0431548037728515,0.0154108587967413,-0.0329544527669175,0.0363798093180832,64.93727387179413,True,False,64,1627049158197,0,0,1
78,participant_5,medium,-0.0047212814027413,-0.0870705439723902,-0.0136445633000222,-0.0814791581679082,-0.0091829223513817,-0.0842748510701492,0.0847736786143396,96.21864143468056,True,True,64,1627049158261,0,0,1
79,participant_5,medium,0.0063491859025968,0.0509898925382729,0.0036552912059917,0.0599616194232124,0.0050022385542943,0.0554757559807426,0.0557008248788918,275.1524158151663,True,False,67,1627049158328,0,0,1
80,participant_5,medium,0.0,0.0,0.0025258702345646,-0.003760639130752,0.0012629351172823,-0.001880319565376,0.0022650842762247,56.1123283355245,False,False,65,1627049158393,0,0,1
81,participant_5,medium,-0.0089079323493486,0.0155423360174089,-0.0056646103332292,0.029477989644487,-0.0072862713412889,0.022510162830948,0.0236600334051894,252.06385111051844,True,True,72,1627049158465,0,0,1
82,participant_5,medium,-0.0110554907247995,0.0328733116970092,-0.005739864797216,0.0226626719650818,-0.0083976777610078,0.0277679918310455,0.0290100389883698,253.1734791038356,True,True,62,1627049158527,0,0,1
83,participant_5,medium,-0.0020290820085565,0.0038366235807594,-0.0061541819005842,0.0061398803721716,-0.0040916319545704,0.0049882519764655,0.0064516749633234,230.63955806540423,False,True,85,1627049158612,0,0,1
84,participant_5,medium,0.0,0.0,0.0026219376273549,0.0234858418924894,0.0013109688136774,0.0117429209462447,0.011815872019457,276.37007112120705,False,False,58,1627049158670,0,0,1
85,participant_5,medium,0.0037157959933949,0.0001721687698646,0.0057438225479309,-0.0192271194364043,0.0047298092706629,-0.0095274753332698,0.0106369112980655,63.59841052073476,False,False,106,1627049158776,0,0,1
86,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,36,1627049158812,0,0,1
87,participant_5,medium,0.0021132262810179,-0.0162843845150378,0.0033009836615212,-0.0130432010639253,0.0027071049712695,-0.0146637927894816,0.0149115806103285,79.54030543036532,False,False,93,1627049158905,0,0,1
88,participant_5,medium,-0.0125169232123574,-0.0188408488929355,-0.0028088627255725,0.0235203737825852,-0.0076628929689649,0.0023397624448248,0.0080121418454758,196.97935381351897,False,True,59,1627049158964,0,0,1
89,participant_5,medium,0.0093176663535148,0.0438957648877102,0.000308218595587,-0.0023845186982473,0.0048129424745509,0.0207556230947314,0.0213063442503374,283.055363445534,True,False,66,1627049159030,0,0,1
90,participant_5,medium,-0.0021131868855246,-0.0021703337381283,-0.0052614375125661,-0.0006908397531346,-0.0036873121990453,-0.0014305867456314,0.0039551042577921,158.79496760867283,False,True,62,1627049159092,0,0,1
91,participant_5,medium,0.0084354589059055,-0.0560906923378893,0.007484264151901,-0.0590918075406343,0.0079598615289032,-0.0575912499392618,0.0581387260363162,82.1308314366549,True,False,80,1627049159172,0,0,1
92,participant_5,medium,-0.0024469152487721,-0.0017683180061558,0.0051027078072483,0.0080471016223191,0.0013278962792381,0.0031393918080816,0.003408678549389,292.9273333062879,False,False,64,1627049159236,0,0,1
93,participant_5,medium,0.0008042020228894,0.0242215425340802,0.0004756091879095,0.0180673088052012,0.0006399056053995,0.0211444256696407,0.0211541063645521,271.7334452075781,True,False,65,1627049159301,0,0,1
94,participant_5,medium,-0.0090717237611143,0.0080123939564039,-0.0043416762359265,0.0140499787941071,-0.0067066999985204,0.0110311863752555,0.0129099534358485,238.70138963342723,False,True,68,1627049159369,0,0,1
95,participant_5,medium,0.0,0.0,-0.0007697886168472,-0.049347460802319,-0.0003848943084236,-0.0246737304011595,0.0246767322702533,90.8937047846772,True,True,63,1627049159432,0,0,1
96,participant_5,medium,0.0048533794172514,-0.0317122421801913,0.0014272672143563,0.0168851388339966,0.0031403233158038,-0.0074135516730973,0.0080512346219363,67.04285891400563,False,False,77,1627049159509,0,0,1
97,participant_5,medium,-2.603637856329102e-05,0.015898912857442,-0.0055313573552827,0.0135369504660136,-0.002778696866923,0.0147179316617278,0.0149779394002492,259.30858965048134,False,True,62,1627049159571,0,0,1
98,participant_5,medium,0.0032802178110886,-0.0282764960116478,0.0,0.0,0.0016401089055443,-0.0141382480058239,0.0142330605948344,83.38297364635814,False,False,71,1627049159642,0,0,1
99,participant_5,medium,-0.0074316536823388,0.0422771877042144,0.0032380328864019,-0.0160432631685863,-0.0020968103979684,0.013116962267814,0.0132834977690473,260.91783061478424,False,True,93,1627049159735,0,0,1
100,participant_5,medium,-0.0025506438432977,-0.0086151647891753,0.0006846345254428,0.0694232034662874,-0.0009330046589274,0.030404019338556,0.0304183314735189,268.2423225644571,True,True,68,1627049159803,0,0,1
101,participant_5,medium,-0.0023389990560865,0.0227596899126272,-0.0042975689601532,-0.0276861284931896,-0.0033182840081198,-0.0024632192902811,0.004132609106915,143.41286575354926,False,True,33,1627049159836,0,0,1
102,participant_5,medium,0.0124171311334395,-0.0498224749784203,0.0078353808192197,-0.0508956313650426,0.0101262559763296,-0.0503590531717314,0.0513670643160715,78.63051749044476,True,False,101,1627049159937,0,0,1
103,participant_5,medium,0.0005800667206075,-0.0340879504757147,-0.0006350596091487,-0.0305038269544931,-2.749644427063369e-05,-0.0322958887151039,0.0322959004202209,90.04878112633972,True,True,103,1627049160040,0,0,1
104,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,28,1627049160068,0,0,1
105,participant_5,medium,-0.0046889706267641,0.0602788654057691,-0.0117648979674449,0.0462290615115513,-0.0082269342971045,0.0532539634586602,0.0538856852233058,261.21808876662374,True,True,68,1627049160136,0,0,1
106,participant_5,medium,0.0043396936542504,0.0101537092350239,0.0117659809093635,0.0160715932829161,0.0080528372818069,0.01311265125897,0.0153879761933345,301.55522208888885,False,False,106,1627049160242,0,0,1
107,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,31,1627049160273,0,0,1
108,participant_5,medium,0.005356801665555,-0.0942967019620415,0.0028201160064838,-0.0790476019604891,0.0040884588360194,-0.0866721519612653,0.0867685278269171,87.29927186754703,True,False,98,1627049160371,0,0,1
109,participant_5,medium,-0.0007078783564655,0.0245949160149789,-0.0054300545350777,0.0030944192805872,-0.0030689664457716,0.0138446676477831,0.0141807396606398,257.50127205266944,False,True,60,1627049160431,0,0,1
110,participant_5,medium,-0.003959123404418,0.0108322404360775,0.0083524942739811,0.043038664667675,0.0021966854347815,0.0269354525518763,0.0270248780029394,274.6623638040219,True,False,66,1627049160497,0,0,1
111,participant_5,medium,0.0034320192279201,-0.0224681460591355,0.0,0.0,0.00171600961396,-0.0112340730295677,0.0113643779340914,81.3151759599258,False,False,67,1627049160564,0,0,1
112,participant_5,medium,-0.0042409105068656,0.0092182716707085,-0.0036045807303455,-0.0243913161189331,-0.0039227456186056,-0.0075865222241122,0.0085406822119336,117.3420246295376,False,True,92,1627049160656,0,0,1
113,participant_5,medium,-0.0073716322148846,0.0271479221187319,-0.0128618499297281,0.020181250925354,-0.0101167410723064,0.0236645865220429,0.0257363770795998,246.8530253581553,True,True,68,1627049160724,0,0,1
114,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0,1627049160724,0,0,1
115,participant_5,medium,0.0033669693311048,0.0273058172768541,0.0001602491128059,0.0221101479021847,0.0017636092219554,0.0247079825895194,0.0247708441747907,274.08274050238066,True,False,118,1627049160842,0,0,1
116,participant_5,medium,0.0022217096122445,-0.0265932763528707,0.0043422767925552,-0.011389740295187,0.0032819932023999,-0.0189915083240289,0.0192730087895548,80.19534182767606,False,False,70,1627049160912,0,0,1
117,participant_5,medium,-0.0042175119421276,0.0424830214365724,-7.966435389640547e-05,0.0353443514729259,-0.002148588148012,0.0389136864547492,0.0389729576056053,266.8396681820544,True,True,91,1627049161003,0,0,1
118,participant_5,medium,0.0023341265660967,-0.0533785989220607,0.0020592525199732,-0.0542316188661072,0.0021966895430349,-0.053805108894084,0.0538499321081532,87.6620959856918,True,False,51,1627049161054,0,0,1
119,participant_5,medium,0.0005334699231296,0.0296699863653369,0.0015604877133164,0.0314226150244645,0.001046978818223,0.0305463006949007,0.0305642381025456,271.96305254329127,True,False,60,1627049161114,0,0,1
120,participant_5,medium,-0.0093212164639426,0.0151478776334484,0.0006004685822719,0.0114566488908544,-0.0043603739408353,0.0133022632621514,0.013998680966416,251.8512761054442,False,True,56,1627049161170,0,0,1
121,participant_5,medium,0.005403143738951,-0.0311847623001201,-0.0041152457291416,-0.0289767720389908,0.0006439490049046,-0.0300807671695554,0.0300876589955071,88.77363747230767,True,False,97,1627049161267,0,0,1
122,participant_5,medium,0.0038190229828145,-0.0297274085240774,0.0064424305341192,-0.0269596481484838,0.0051307267584668,-0.0283435283362806,0.0288041655949203,79.73946543570051,True,False,71,1627049161338,0,0,1
123,participant_5,medium,-0.0126926421053269,0.0351664009550611,-0.0069042484113658,0.035200027766727,-0.0097984452583464,0.0351832143608941,0.03652215905783,254.43760089463132,True,True,70,1627049161408,0,0,1
124,participant_5,medium,-0.0070895937908314,0.0166940148482854,-0.0080212771832732,0.0250271517910713,-0.0075554354870523,0.0208605833196784,0.022186674871108,250.0902633829361,True,True,64,1627049161472,0,0,1
125,participant_5,medium,-0.0045896713486988,0.0086971149446984,0.0035123408828847,-0.0070475223124245,-0.000538665232907,0.0008247963161369,0.0009851137986323,236.85189676259455,False,True,64,1627049161536,0,0,1
126,participant_5,medium,8.364289977874287e-05,0.0100634503289209,-0.0012784514152309,0.0138036921176652,-0.0005974042577261,0.0119335712232931,0.011948515137395,267.134119239666,False,True,98,1627049161634,0,0,1
127,participant_5,medium,0.0217004370126042,-0.0613029531811782,0.0045361626339115,-0.0378684167345628,0.0131182998232578,-0.0495856849578705,0.0512916166931212,75.18142753535555,True,False,60,1627049161694,0,0,1
128,participant_5,medium,0.0034992306126463,0.0032203499410196,-0.0034333912994629,-0.0520250149182337,3.2919656591674003e-05,-0.024402332488607,0.0244023546935192,89.92270590352797,True,False,86,1627049161780,0,0,1
129,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,39,1627049161819,0,0,1
130,participant_5,medium,0.0030468360991031,-0.0217053790035352,0.0,0.0,0.0015234180495515,-0.0108526895017676,0.0109590908370848,82.0094640085643,False,False,86,1627049161905,0,0,1
131,participant_5,medium,-0.0037779514243231,0.0259057868650596,0.0056212969551026,0.0386219823881484,0.0009216727653897,0.032263884626604,0.0322770465173825,271.6363064284052,True,False,71,1627049161976,0,0,1
132,participant_5,medium,-0.0081457901490631,0.0051623726072288,-0.0039548329586776,-0.006144439831597,-0.0060503115538703,-0.0004910336121841,0.006070204601757,175.3601354207567,False,True,65,1627049162041,0,0,1
133,participant_5,medium,-0.0023664110379613,0.0282249245245721,-0.0019772897618934,0.0403745619182797,-0.0021718503999274,0.0342997432214259,0.0343684349253122,266.3768838377325,True,True,76,1627049162117,0,0,1
134,participant_5,medium,0.0061825216067512,-0.0141533941696979,0.0019390719261868,-0.0143806185354682,0.004060796766469,-0.014267006352583,0.0148336624150346,74.11213580138313,False,False,65,1627049162182,0,0,1
135,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,51,1627049162233,0,0,1
136,participant_5,medium,-0.0236660493287333,0.0453547658025046,-0.005836849622416,0.049445978625903,-0.0147514494755746,0.0474003722142038,0.0496427290514481,252.7133583045608,True,True,81,1627049162314,0,0,1
137,participant_5,medium,0.0055154816790214,-0.026460022369253,0.0053503872527152,-0.0388987364873318,0.0054329344658683,-0.0326793794282924,0.0331279129546176,80.56092847353892,True,False,80,1627049162394,0,0,1
138,participant_5,medium,0.0030723111816868,-0.0054949976417676,-0.0028189535040169,-0.0046508053346469,0.0001266788388349,-0.0050729014882072,0.0050744829329956,88.56952580147228,False,False,70,1627049162464,0,0,1
139,participant_5,medium,-0.0036474872989705,0.0044427275816937,0.0016875365594069,0.0003854553459319,-0.0009799753697817,0.0024140914638128,0.0026054153835872,247.9058176066126,False,True,77,1627049162541,0,0,1
140,participant_5,medium,0.0023822908268836,-0.0048946940140324,-0.0015277661834339,-0.0064641630551333,0.0004272623217248,-0.0056794285345829,0.0056954772908862,85.69775348227388,False,False,69,1627049162610,0,0,1
141,participant_5,medium,-0.0113297156954228,0.0556934834217808,-0.010016968561164,0.0601965115417557,-0.0106733421282934,0.0579449974817682,0.0589198011312812,259.5632288592341,True,True,67,1627049162677,0,0,1
142,participant_5,medium,0.0050601509424319,-0.0288951291064977,0.0001280790423023,-0.0395524777612449,0.0025941149923671,-0.0342238034338713,0.0343219777121582,85.6653512426352,True,False,57,1627049162734,0,0,1
143,participant_5,medium,0.0121549578397364,-0.03829764523245,0.0153743603925378,-0.0207165789903073,0.0137646591161371,-0.0295071121113787,0.0325597221385092,64.99160033646133,True,False,106,1627049162840,0,0,1
144,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,32,1627049162872,0,0,1
145,participant_5,medium,-0.0012499812323778,0.0128989738206578,-0.0067029819293942,0.0099686572804807,-0.003976481580886,0.0114338155505692,0.0121055583847902,250.8232170343396,False,True,79,1627049162951,0,0,1
146,participant_5,medium,-0.0029619410955689,0.0012267837404226,-0.0006466430998573,0.0011651968675994,-0.0018042920977131,0.001195990304011,0.0021646853769448,213.5387449060754,False,True,58,1627049163009,0,0,1
147,participant_5,medium,0.0045086647972297,-0.0374741121840814,0.0003675400254462,-0.0398397174963299,0.0024381024113379,-0.0386569148402057,0.0387337244314446,86.39111933215406,True,False,99,1627049163108,0,0,1
148,participant_5,medium,0.0009007504313136,0.0498777141696718,0.0007433574499333,0.0534102925024088,0.0008220539406234,0.0516440033360403,0.0516505455271697,270.9119402237017,True,False,62,1627049163170,0,0,1
149,participant_5,medium,-0.0057948555593648,-0.0262165189549485,-0.0023838288635802,-0.0323590886685501,-0.0040893422114725,-0.0292878038117493,0.0295719152548165,97.94859898551512,True,True,74,1627049163244,0,0,1
150,participant_5,medium,0.0143365076225464,-0.041885490858948,0.0149437512306817,-0.0361193827729125,0.014640129426614,-0.0390024368159303,0.0416596143430138,69.42564842976645,True,False,68,1627049163312,0,0,1
151,participant_5,medium,-0.0067780667193034,0.0241957659091974,-0.0070397752237452,0.0213043922534649,-0.0069089209715243,0.0227500790813312,0.0237760233680401,253.10710523055928,True,True,69,1627049163381,0,0,1
152,participant_5,medium,0.0112086456244519,-0.0025351633440231,-0.0048419677433373,0.0020143105990689,0.0031833389405573,-0.000260426372477,0.0031939738110933,4.676905952677049,False,False,68,1627049163449,0,0,1
153,participant_5,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,38,1627049163487,0,0,1
154,participant_5,medium,-0.0081215442710559,-0.0053497407959843,0.0059623030474541,-0.0106282210034893,-0.0010796206118009,-0.0079889808997368,0.0080616001191938,97.69625314651176,False,True,89,1627049163576,0,0,1
155,participant_5,medium,0.0,0.0,-0.0073231157187863,-0.0026648122831296,-0.0036615578593931,-0.0013324061415648,0.0038964486502151,160.00403383994495,False,True,77,1627049163653,0,0,1
156,participant_5,medium,-0.0060022475218629,0.0105815381772544,0.0027624482227559,0.0488071353395932,-0.0016198996495535,0.0296943367584238,0.0297384887039893,266.8774683235759,True,True,67,1627049163720,0,0,1
157,participant_5,medium,0.0089453115856159,-0.0118487719985813,0.0014161780424375,-0.0410956927108544,0.0051807448140267,-0.0264722323547178,0.0269744175594254,78.92688945637084,True,False,59,1627049163779,0,0,1
158,participant_5,medium,-0.0025042931474506,-0.0125232198026111,-0.0013162924586235,-0.0258600922679686,-0.0019102928030371,-0.0191916560352898,0.0192864947559222,95.68436488393944,False,True,66,1627049163845,0,0,1
159,participant_5,medium,0.0027909892175362,0.0148296860328941,0.0055579446626155,0.0201691991144282,0.0041744669400759,0.0174994425736612,0.0179904603782853,283.4170756003307,False,False,93,1627049163938,0,0,1
160,participant_5,medium,-0.0087103546086995,0.0257978142980686,-0.0108344633572216,0.0201480729758577,-0.0097724089829605,0.0229729436369631,0.0249650979705134,246.9556927183448,True,True,55,1627049163993,0,0,1
161,participant_5,medium,0.0089576214631522,-0.0267187503137709,0.0098117623761756,-0.019069752203285,0.0093846919196639,-0.0228942512585279,0.0247430633332983,67.7105511443151,True,False,85,1627049164078,0,0,1
162,participant_5,medium,-0.0001325187404481,0.0089888145822767,-0.0036938129520042,0.0105782458348917,-0.0019131658462261,0.0097835302085842,0.0099688347813295,258.9354554953775,False,True,69,1627049164147,0,0,1
163,participant_5,medium,-0.0053584417653437,-0.0554988490760147,0.0052381327412899,-0.0420190164797747,-6.015451202691759e-05,-0.0487589327778947,0.0487589698845717,90.07068649194773,True,True,62,1627049164209,0,0,1
164,participant_5,medium,0.0022040892336111,0.1113865378464396,-0.0027099762049165,0.0504813932267273,-0.0002529434856527,0.0809339655365835,0.0809343607986362,269.8209336846188,True,True,68,1627049164277,0,0,1
165,participant_5,medium,0.0063864622711093,-0.0769167786154638,-0.0006715393996904,-0.0205925044075474,0.0028574614357094,-0.0487546415115056,0.0488383062234143,86.64578797252449,True,False,65,1627049164342,0,0,1
166,participant_5,medium,-0.000542075123839,-0.0218822265615943,0.0017425186033109,-0.0211905108982582,0.0006002217397359,-0.0215363687299263,0.0215447312401013,88.40357151637032,True,False,79,1627049164421,0,0,1
167,participant_5,medium,0.0035105011107911,-0.0113000349432138,0.0003599751584943,-0.0110287857893837,0.0019352381346427,-0.0111644103662988,0.011330896057457,80.16606898357774,False,False,66,1627049164487,0,0,1
168,participant_5,medium,-0.0100478159386187,0.0210871235162096,-0.0029499700789929,0.0148548950963734,-0.0064988930088058,0.0179710093062915,0.0191100179441758,250.1183853911565,False,True,60,1627049164547,0,0,1
169,participant_5,medium,0.0,0.0,-0.0049155123274478,0.0260462211364029,-0.0024577561637239,0.0130231105682014,0.013252998688294,259.3126852416837,False,True,99,1627049164646,0,0,1
170,participant_5,medium,0.000818690974321,-0.0037378970670956,0.0022561776024108,-0.0187332595446469,0.0015374342883659,-0.0112355783058712,0.011340278835126,82.20825180583887,False,False,57,1627049164703,0,0,1
